battery_id,cycle,voltage,temperature,capacity,soh,rul,dT_dt,dV_dt,capacity_fade_pct,temp_roll_avg,volt_roll_avg,fault_type,Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label,Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
B0005,102,3.506000018,32.96457449,1.47822877,0.793903038,66,-0.005075453,0.00110467,26.08856148,32.98946903,3.505789998,Normal,988.3,0.33,8.2,6.5,10.5,23.28,151,2,01-03-2024 02:30,0.304892446,0.593720963,0.525582059,0.292254257,0.243362248
B0005,103,3.497770927,33.11183404,1.494192693,0.802476682,65,0.147259557,-0.00822909,25.29036535,33.01978194,3.50442596,Normal,988.3,0.14,1.4,0.2,2.6,23.28,151,2,01-03-2024 03:00,0.317880914,0.559719565,0.187079191,0.572702913,0.260586578
B0005,104,3.508967079,33.68551572,1.499125945,0.805126153,64,0.573681679,0.011196152,25.04370275,33.16165704,3.504782981,Overheating,988.4,0.41,11.2,7.9,12.4,0,0,1,01-03-2024 03:30,0.241287122,0.536877395,0.397096567,0.280644669,0.237836648
B0005,105,3.501609301,33.57608416,1.489123862,0.799754397,63,-0.109431558,-0.007357778,25.5438069,33.26153167,3.503848534,Overheating,988.5,0.39,7.6,6.1,7.1,30.38,171,3,01-03-2024 04:00,0.348119048,0.580106282,0.369956194,0.534777006,0.248900759
B0005,106,3.50467684,33.43261492,1.472749638,0.790960395,62,-0.143469244,0.00306754,26.36251811,33.35412467,3.503804833,Overheating,988.5,0.14,10.5,7.8,13.5,30.38,171,2,01-03-2024 04:30,0.442341809,0.553456058,0.415801223,0.686019787,0.338419593
B0005,107,3.498222555,33.182673,1.456945885,0.782472773,61,-0.249941921,-0.006454285,27.15270573,33.39774437,3.50224934,Normal,988.5,0.23,7.8,6.4,10.2,30.38,171,2,01-03-2024 05:00,0.689364317,0.388169533,0.578807523,0.437096076,0.414636892
B0005,108,3.498567982,33.26986447,1.45720245,0.782610565,60,0.08719147,0.000345427,27.13987749,33.42935046,3.502408751,Overheating,988.5,0.35,3.2,2.1,5.4,30.38,171,2,01-03-2024 05:30,0.404096302,0.532577764,0.48029087,0.431892165,0.41049173
B0005,109,3.494393369,33.54810808,1.463326758,0.785899708,59,0.278243612,-0.004174613,26.83366212,33.40186893,3.499494009,Overheating,988.5,0.37,13.6,10.6,16,30.38,171,2,01-03-2024 06:00,0.417925065,0.382302708,0.484784884,0.53588111,0.422591898
B0005,110,3.49888421,33.69551299,1.452094042,0.779867024,58,0.147404908,0.004490841,27.39529792,33.42575469,3.498948991,Overheating,988.5,0.23,5.3,3.2,6.9,30.38,171,2,01-03-2024 06:30,0.362592347,0.537275278,0.689111535,0.423129503,0.430268016
B0005,111,3.500098444,33.36594189,1.441677863,0.774272872,57,-0.329571099,0.001214234,27.91610683,33.41242009,3.498033312,Overheating,988.5,0.13,9.3,7.6,11.7,30.38,171,2,01-03-2024 07:00,0.055204797,0.461889941,0.393727991,0.680784782,0.406138305
B0005,112,3.494655609,33.35109524,1.436499201,0.771491601,56,-0.014846653,-0.005442835,28.17503997,33.44610453,3.497319923,Overheating,988.6,0.15,7.6,6.4,8.9,28.11,1,2,01-03-2024 07:30,0.370581021,0.867183858,0.77004727,0.485704182,0.425030377
B0005,113,3.49352371,33.57647358,1.43644221,0.771460993,55,0.225378341,-0.001131899,28.17788949,33.50742636,3.496311068,Overheating,988.6,0.15,7.6,6.4,8.9,29.41,340,2,01-03-2024 08:00,0.385038368,0.521039936,0.397424594,0.424236455,0.4443449
B0005,114,3.495851673,33.80191038,1.431079763,0.768581017,54,0.225436802,0.002327963,28.44601184,33.55818682,3.496602729,Overheating,988.6,0.3,7.3,4.7,11.4,28.11,1,2,01-03-2024 08:30,0.785540352,0.337942125,0.50918989,0.39782927,0.600872443
B0005,115,3.496777862,33.65385947,1.425953493,0.765827884,53,-0.148050907,0.000926189,28.70232535,33.54985611,3.49618146,Overheating,988.6,0.3,7.3,4.7,11.4,29.41,340,2,01-03-2024 09:00,0.342939839,0.508386593,0.454754977,0.350721737,0.599382899
B0005,116,3.493160299,33.46804682,1.420454769,0.762874718,52,-0.185812657,-0.003617564,28.97726157,33.5702771,3.494793831,Overheating,988.7,0.17,8.8,5.4,10,17.71,150,2,01-03-2024 09:30,0.42525789,0.596092808,0.51421906,0.387335613,0.594469554
B0005,117,3.490796421,33.32072329,1.415480349,0.760203138,51,-0.147323525,-0.002363878,29.22598253,33.56420271,3.494021993,Overheating,988.7,0.17,8.8,5.4,10,29.88,350,2,01-03-2024 10:00,0.369214705,0.75096258,0.5614192,0.420576922,0.502394341
B0005,118,3.485532798,33.67203917,1.415642103,0.76029001,50,0.351315879,-0.005263622,29.21789484,33.58331583,3.492423811,Overheating,988.7,0.45,9.9,7.6,13.2,17.71,150,2,01-03-2024 10:30,0.180220327,0.447288168,0.559838368,0.404145233,0.438007482
B0005,119,3.492071571,33.95602226,1.410688492,0.757629606,49,0.283983086,0.006538772,29.46557539,33.6141382,3.49166779,Overheating,988.7,0.45,9.9,7.6,13.2,29.88,350,2,01-03-2024 11:00,0.565470469,0.31402889,0.385401688,0.383686109,0.480441625
B0005,120,3.492241157,33.76604255,1.4364796,0.771481074,48,-0.189979709,0.000169587,28.17602001,33.63657482,3.490760449,Overheating,988.8,0.12,6.1,4.9,7.3,6.44,160,0,01-03-2024 11:30,0.500322172,0.636014977,0.331055606,0.714443697,0.520052802
B0005,121,3.496386553,34.01536501,1.441304769,0.774072497,47,0.249322462,0.004145395,27.93476157,33.74603846,3.4914057,Overheating,988.9,0.36,4,0.9,6.1,0,0,0,01-03-2024 12:00,0.506838658,0.341114775,0.863951781,0.339067117,0.649942961
B0005,122,3.495158816,33.62657444,1.420410627,0.762851012,46,-0.388790568,-0.001227736,28.97946863,33.80720869,3.492278179,Overheating,988.9,0.36,4,0.9,6.1,29.64,340,2,01-03-2024 12:30,0.223435424,0.467860922,0.424953955,0.480238417,0.607623802
B0005,123,3.491165635,33.2981117,1.41526724,0.760088685,45,-0.328462739,-0.003993181,29.23663801,33.73242319,3.493404746,Overheating,988.9,1.3,6.2,3.9,8.5,0,0,0,01-03-2024 13:00,0.608799052,0.491820665,0.598838677,0.533731379,0.671977504
B0005,124,3.487164214,33.31180626,1.409481542,0.756981396,44,0.013694557,-0.004001421,29.52592291,33.60357999,3.492423275,Overheating,988.9,1.3,6.2,3.9,8.5,29.64,340,2,01-03-2024 13:30,0.141358156,0.517048895,0.25981931,0.538240667,0.486710333
B0005,125,3.489817472,33.18983229,1.399754515,0.751757363,43,-0.121973969,0.002653258,30.01227423,33.48833794,3.491938538,Normal,988.9,0.14,2.6,0.4,5.4,0,0,0,01-03-2024 14:00,0.472809516,0.618881069,0.454988775,0.45561594,0.524060927
B0005,126,3.481945511,33.32302705,1.388654828,0.745796124,42,0.133194763,-0.007871962,30.56725858,33.34987035,3.48905033,Overheating,988.9,0.14,2.6,0.4,5.4,29.64,340,2,01-03-2024 14:30,0.740075938,0.434648774,0.477387713,0.433770055,0.614602779
B0005,127,3.484726755,33.25767354,1.389242802,0.746111903,41,-0.065353512,0.002781244,30.53785991,33.27609017,3.486963917,Overheating,988.9,0.65,8.5,5.9,12,0,0,0,01-03-2024 15:00,0.209910612,0.489658836,0.565566914,0.516818872,0.56878683
B0005,128,3.48523953,33.05966538,1.383485558,0.743019896,40,-0.19800816,0.000512775,30.82572212,33.22840091,3.485778696,Aging,988.9,0.65,8.5,5.9,12,29.64,340,2,01-03-2024 15:30,0.280617045,0.524478732,0.095984416,0.494621435,0.597660984
B0005,129,3.48223481,33.07817019,1.372644521,0.737197569,39,0.018504809,-0.00300472,31.36777397,33.18167369,3.484792816,Aging,988.9,0.6,8.9,1.8,15.4,0,0,0,01-03-2024 16:00,0.391608561,0.546470182,0.520497485,0.431579862,0.547658199
B0005,130,3.482309128,33.08146255,1.373565777,0.737692342,38,0.003292356,7.43E-05,31.32171114,33.15999974,3.483291147,Aging,988.9,0.6,8.9,1.8,15.4,29.64,340,2,01-03-2024 16:30,0.291087391,0.539522441,0.327113095,0.275269376,0.487482155
B0005,131,3.478200842,33.21041393,1.373562129,0.737690383,37,0.128951386,-0.004108286,31.32189355,33.13747712,3.482542213,Aging,988.9,0.21,2,0.7,3.3,0,0,0,01-03-2024 17:00,0.116556095,0.584906675,0.54374759,0.406510472,0.375236665
B0005,132,3.478511935,33.06310637,1.373035815,0.737407719,36,-0.147307561,0.000311093,31.34820924,33.09856368,3.481299249,Aging,988.9,0.21,2,0.7,3.3,29.64,340,2,01-03-2024 17:30,0.386427162,0.639638766,0.343780364,0.325096072,0.422113183
B0005,133,3.481967528,33.5842471,1.378431982,0.740305804,35,0.521140726,0.003455593,31.07840088,33.20348003,3.480644849,Overheating,989,0.11,5.7,4.4,7.1,12.88,250,0,01-03-2024 18:00,0.197949381,0.579086113,0.37035789,0.382608271,0.30395258
B0005,134,3.491147725,33.69028889,1.389130063,0.746051355,34,0.106041793,0.009180197,30.54349684,33.32590377,3.482427431,Overheating,989.1,0.34,7.8,6.1,9.2,3.22,270,1,01-03-2024 18:30,0.453932072,0.587265912,0.455868358,0.466632767,0.393849019
B0005,135,3.481709257,33.64163206,1.367207087,0.734277321,33,-0.048656829,-0.009438467,31.63964564,33.43793767,3.482307457,Overheating,989.1,0.34,7.8,6.1,9.2,8.05,260,1,01-03-2024 19:00,0.221762628,0.314056375,0.341428935,0.505684352,0.321647789
B0005,136,3.479712715,33.46716683,1.373037881,0.737408828,32,-0.174465235,-0.001996542,31.34810597,33.48928825,3.482609832,Overheating,989.1,0.34,7.8,6.1,9.2,1.22,158,1,01-03-2024 19:30,0.633322401,0.533134497,0.426195767,0.676246826,0.29094541
B0005,137,3.481823831,33.07215759,1.357393933,0.729007032,31,-0.395009238,0.002111116,32.13030335,33.49109849,3.483272211,Aging,989.1,0.34,7.8,6.1,9.2,9.66,160,1,01-03-2024 20:00,0.244457785,0.590744699,0.320700518,0.39817468,0.300881197
B0005,138,3.479930482,33.61015788,1.362939986,0.731985615,30,0.538000295,-0.001893349,31.85300071,33.49628065,3.482864802,Overheating,989.1,0.34,7.8,6.1,9.2,12.88,240,1,01-03-2024 20:30,0.321323081,0.624219186,0.226675143,0.55557836,0.312588276
B0005,139,3.475625636,33.79459259,1.357759712,0.729203478,29,0.184434707,-0.004304846,32.11201439,33.51714139,3.479760384,Overheating,989.1,0.85,9.4,7.4,11,3.22,270,0,01-03-2024 21:00,0.510586203,0.433479003,0.645681958,0.499352833,0.346806314
B0005,140,3.47948578,33.39631856,1.352358362,0.726302609,28,-0.39827403,0.003860144,32.38208188,33.46807869,3.479315689,Overheating,989.1,0.85,9.4,7.4,11,8.05,260,0,01-03-2024 21:30,0.169855947,0.437949472,0.305611521,0.618127045,0.311940081
B0005,141,3.472670523,33.17110128,1.347261752,0.723565405,27,-0.225217278,-0.006815257,32.63691241,33.40886558,3.47790725,Aging,989.1,0.85,9.4,7.4,11,1.22,158,0,01-03-2024 22:00,0.412909989,0.4493484,0.469821899,0.531776803,0.397171632
B0005,142,3.472116748,33.1911861,1.342067432,0.720775724,26,0.020084822,-0.000553775,32.89662839,33.43267128,3.475965834,Aging,989.1,0.85,9.4,7.4,11,9.66,160,0,01-03-2024 22:30,0.592857126,0.598381643,0.606727387,0.341660094,0.456541009
B0005,143,3.473793696,33.44948458,1.341936361,0.72070533,25,0.258298472,0.001676948,32.90318196,33.40053662,3.474738477,Overheating,989.1,0.85,9.4,7.4,11,12.88,240,0,01-03-2024 23:00,0.107086128,0.665142716,0.405707874,0.255934214,0.430408685
B0005,144,3.47521711,33.4512173,1.337058508,0.718085613,24,0.001732726,0.001423414,33.14707459,33.33186157,3.474656771,Overheating,989.1,0.35,8.3,6.5,11.2,3.22,270,0,01-03-2024 23:30,0.40577231,0.471711892,0.374813301,0.499988871,0.416557909
B0005,145,3.470126187,33.1936281,1.336920901,0.718011709,23,-0.257589201,-0.005090922,33.15395497,33.29132347,3.472784853,Aging,989.1,0.35,8.3,6.5,11.2,8.05,260,0,01-04-2024 00:00,0.418313799,0.648244173,0.529329518,0.399249052,0.47308614
B0005,146,3.468742148,33.02361842,1.331483618,0.715091541,22,-0.170009679,-0.001384039,33.42581909,33.2618269,3.471999178,Aging,989.1,0.35,8.3,6.5,11.2,1.22,158,0,01-04-2024 00:30,0.505303812,0.542965075,0.660374723,0.345039353,0.43626792
B0005,147,3.468383178,33.06774736,1.321270025,0.709606191,21,0.044128941,-0.000358971,33.93649877,33.23713915,3.471252464,Aging,989.1,0.35,8.3,6.5,11.2,9.66,160,0,01-04-2024 01:00,0.168841548,0.509714445,0.324236493,0.310576471,0.414520646
B0005,148,3.473454829,33.32655479,1.321592694,0.709779485,20,0.258807427,0.005071651,33.92036532,33.2125532,3.47118469,Overheating,989.1,0.35,8.3,6.5,11.2,12.88,240,0,01-04-2024 01:30,0.154923898,0.498025661,0.474015168,0.481959128,0.366664145
B0005,149,3.469542767,33.26936783,1.321362505,0.709655859,19,-0.05718696,-0.003912062,33.93187474,33.1761833,3.470049822,Overheating,989.1,0.47,6.1,4.3,8.5,3.22,270,0,01-04-2024 02:00,0.461990261,0.626590557,0.241470648,0.643525768,0.352687924
B0005,150,3.467703936,32.88194688,1.326941823,0.712652308,18,-0.38742095,-0.001838831,33.65290883,33.11384706,3.469565372,Aging,989.1,0.47,6.1,4.3,8.5,8.05,260,0,01-04-2024 02:30,0.424497446,0.570087026,0.438295637,0.413618823,0.425922966
B0005,151,3.471682867,33.32386124,1.357524928,0.729077384,17,0.441914362,0.003978931,32.12375358,33.17389562,3.470153515,Overheating,989.1,0.47,6.1,4.3,8.5,1.22,158,0,01-04-2024 03:00,0.416748808,0.831814097,0.501107944,0.533461364,0.427027013
B0005,152,3.475544932,33.32135628,1.3479098,0.723913448,16,-0.002504964,0.003862066,32.60451,33.2246174,3.471585866,Overheating,989.1,0.47,6.1,4.3,8.5,9.66,160,0,01-04-2024 03:30,0.432741368,0.412023615,0.370483991,0.450378164,0.380977629
B0005,153,3.477788463,33.05358109,1.332130667,0.715439048,15,-0.267775191,0.002243531,33.39346664,33.17002266,3.472452593,Aging,989.1,0.47,6.1,4.3,8.5,12.88,240,0,01-04-2024 04:00,0.261662546,0.59592411,0.428920822,0.307960613,0.425433896
B0005,154,3.472693964,33.13005205,1.326760051,0.712554685,14,0.076470959,-0.005094499,33.66199746,33.14215951,3.473082832,Aging,989.2,0.33,10.6,6.7,12.5,17.71,290,2,01-04-2024 04:30,0.41370895,0.455374023,0.289125629,0.550801864,0.427716478
B0005,155,3.466847865,33.18128407,1.316038488,0.706796522,13,0.051232024,-0.005846099,34.19807561,33.20202694,3.472911618,Aging,989.3,0.34,7.5,6.3,9.6,0,0,1,01-04-2024 05:00,0.423845412,0.409733815,0.507408774,0.331317459,0.429307373
B0005,156,3.473256756,33.08474545,1.316545281,0.707068703,12,-0.096538625,0.006408891,34.17273596,33.15420379,3.473226396,Aging,989.3,0.66,11.1,9.4,13.3,0,0,0,01-04-2024 05:30,0.25594143,0.52493545,0.651227884,0.465241529,0.357590608
B0005,157,3.462827533,33.05123455,1.310634044,0.703893992,11,-0.033510897,-0.010429223,34.46829779,33.10017944,3.470682916,Aging,989.4,0.15,3.4,0.3,5.1,3.22,180,0,01-04-2024 06:00,0.685962419,0.544826815,0.33484293,0.421674999,0.506314869
B0005,158,3.468641053,32.97080056,1.316190048,0.70687792,10,-0.080433986,0.00581352,34.19049759,33.08362333,3.468853434,Aging,989.4,0.15,3.4,0.3,5.1,12.88,150,0,01-04-2024 06:30,0.453972153,0.918018481,0.404572202,0.56978895,0.59232132
B0005,159,3.46963549,33.05693955,1.306151254,0.701486448,9,0.08613899,0.000994436,34.69243731,33.06900084,3.46824174,Aging,989.4,0.15,3.4,0.3,5.1,4.83,130,0,01-04-2024 07:00,0.176449417,0.50168111,0.569936261,0.335701266,0.510199609
B0005,160,3.465556935,33.13320803,1.311685855,0.704458881,8,0.076268472,-0.004078555,34.41570723,33.05938563,3.467983554,Aging,989.4,0.12,11.2,10.1,11.2,3.22,180,0,01-04-2024 07:30,0.484425601,0.374721629,0.67421219,0.50953942,0.527434981
B0005,161,3.46568176,33.1305487,1.306488081,0.701667345,7,-0.002659328,0.000124825,34.67559597,33.06854628,3.466468554,Aging,989.4,0.12,11.2,10.1,11.2,12.88,150,0,01-04-2024 08:00,0.212553055,0.563032417,0.276639308,0.361897013,0.468708164
B0005,162,3.466056075,33.18478183,1.306244764,0.701536669,6,0.05423313,0.000374314,34.68776178,33.09525573,3.467114263,Aging,989.4,0.12,11.2,10.1,11.2,4.83,130,0,01-04-2024 08:30,0.506180767,0.247973061,0.471276255,0.401330015,0.489829378
B0005,163,3.462553489,33.23769858,1.301246829,0.698852459,5,0.052916757,-0.003502586,34.93765854,33.14863534,3.46589675,Overheating,989.4,0.33,4.7,4.2,6.1,3.22,180,0,01-04-2024 09:00,0.568099263,0.51405306,0.537690576,0.026534242,0.577960754
B0005,164,3.466130629,33.21770695,1.296601206,0.696357464,4,-0.019991634,0.00357714,35.1699397,33.18078882,3.465195778,Aging,989.4,0.33,4.7,4.2,6.1,12.88,150,0,01-04-2024 09:30,0.238219614,0.528544466,0.481082772,0.713634784,0.52748992
B0005,165,3.469357,33.15502657,1.291134962,0.693421742,3,-0.062680384,0.003226371,35.4432519,33.18515252,3.465955791,Aging,989.4,0.33,4.7,4.2,6.1,4.83,130,0,01-04-2024 10:00,0.535562688,0.633030778,0.132087355,0.528696975,0.559619873
B0005,166,3.460683968,33.28799329,1.29577006,0.695911085,2,0.132966723,-0.008673032,35.21149702,33.21664144,3.464956232,Overheating,989.4,0.56,8.6,8.2,6,3.22,180,0,01-04-2024 10:30,0.443796821,0.657055865,0.56972225,0.370588786,0.613647192
B0005,167,3.470439699,33.5879998,1.312107988,0.704685593,1,0.300006514,0.009755731,34.3946006,33.29728504,3.465832957,Overheating,989.4,0.56,8.6,8.2,6,12.88,150,0,01-04-2024 11:00,0.512010027,0.458813806,0.719365559,0.327722739,0.563618384
B0005,168,3.475718827,33.64458842,1.328199597,0.713327813,0,0.056588617,0.005279128,33.59002015,33.378663,3.468466024,Overheating,989.4,0.56,8.6,8.2,6,4.83,130,0,01-04-2024 11:30,0.691132164,0.506181144,0.513225983,0.403184317,0.63182574
B0006,1,3.553768118,32.18290901,2.061365253,1,154,0,0,-3.068262653,32.18290901,3.553768118,Normal,989.4,0.68,8.3,5,11.7,3.22,180,0,01-04-2024 12:00,0.334101981,0.423578916,0.344547966,0.548650596,0.677166708
B0006,2,3.561475801,32.29307516,2.041871267,0.990543167,153,0.110166151,0.007707683,-2.093563353,32.23799208,3.55762196,Normal,989.4,0.68,8.3,5,11.7,12.88,150,0,01-04-2024 12:30,0.249377306,0.375005624,0.420671061,0.235654721,0.609566682
B0006,3,3.56675247,32.24414709,2.030017104,0.984792531,152,-0.048928065,0.005276668,-1.500855215,32.24004375,3.560665463,Normal,989.4,0.68,8.3,5,11.7,4.83,130,0,01-04-2024 13:00,0.226747595,0.567982331,0.756190763,0.445661199,0.61364904
B0006,4,3.565635923,32.18597096,2.027951805,0.983790622,151,-0.058176132,-0.001116547,-1.397590264,32.22652555,3.561908078,Normal,989.5,0.18,10.4,5.7,15.1,6.44,260,1,01-04-2024 13:30,0.239031619,0.355476152,0.629810891,0.67506982,0.536816791
B0006,5,3.563970503,32.06687277,2.017221851,0.978585356,150,-0.119098187,-0.001665419,-0.861092551,32.194595,3.562320563,Normal,989.5,0.37,10,6.7,10.4,6.44,260,0,01-04-2024 14:00,0.362149715,0.470750094,0.590140623,0.326608145,0.477585582
B0006,6,3.573551239,32.03447836,2.030566345,0.985058976,149,-0.032394411,0.009580735,-1.528317233,32.16490887,3.566277187,Normal,989.5,0.15,6.6,3.7,7.6,6.44,260,0,01-04-2024 14:30,0.431858662,0.392839535,0.548460195,0.472290739,0.533276284
B0006,7,3.571139134,32.11157497,2.029737049,0.984656672,148,0.077096605,-0.002412104,-1.486852445,32.12860883,3.568209854,Normal,989.6,0.39,3.1,-1.5,7.7,0,0,1,01-04-2024 15:00,0.421115133,0.600162408,0.398919266,0.726976729,0.500361102
B0006,8,3.568150746,32.11257624,1.985418705,0.963157161,147,0.001001275,-0.002988388,0.729064747,32.10229466,3.568489509,Normal,989.6,0.22,0.6,-2.8,3.9,0,0,0,01-04-2024 15:30,0.512863875,0.76814931,0.466604862,0.538485841,0.520224826
B0006,9,3.569283416,32.03566207,1.973423881,0.957338287,146,-0.076914169,0.001132669,1.328805959,32.07223288,3.569219008,Normal,989.7,1.19,9.7,6.6,12.7,25.76,120,2,01-04-2024 16:00,0.377166982,0.35171817,0.484629497,0.477753999,0.481443889
B0006,10,3.56014332,32.03485778,1.983106643,0.962035544,145,-0.000804289,-0.009140095,0.844667835,32.06582989,3.568453571,Normal,989.7,1.19,9.7,6.6,12.7,22.54,280,2,01-04-2024 16:30,0.61725568,0.27771511,0.57684759,0.523427862,0.460196969
B0006,11,3.56665872,31.87412757,1.962128533,0.95185874,144,-0.160730212,0.006515399,1.893573347,32.03375973,3.567075067,Normal,989.7,0.82,9.8,6.3,11.6,25.76,120,2,01-04-2024 17:00,0.330890528,0.509633775,0.717834591,0.414555426,0.459273353
B0006,12,3.568703597,32.12095971,1.940024712,0.941135837,143,0.246832137,0.002044877,2.99876441,32.03563668,3.56658796,Normal,989.7,0.82,9.8,6.3,11.6,22.54,280,2,01-04-2024 17:30,0.828361528,0.528500516,0.660434142,0.618562968,0.62578955
B0006,13,3.569207084,32.11021169,1.928553078,0.93557077,142,-0.010748019,0.000503487,3.572346124,32.03516377,3.566799227,Normal,989.7,0.61,3.9,1.2,4.7,25.76,120,2,01-04-2024 18:00,0.479277891,0.555738351,0.28748589,0.414739616,0.698417409
B0006,14,3.56592713,31.98906128,1.928418571,0.935505519,141,-0.12115041,-0.003279955,3.579071454,32.02584361,3.56612797,Normal,989.7,0.61,3.9,1.2,4.7,22.54,280,2,01-04-2024 18:30,0.232140407,0.466496749,0.528999865,0.227605173,0.696435492
B0006,15,3.561241727,31.87881445,1.91758998,0.930252403,140,-0.11024683,-0.004685403,4.120501019,31.99463494,3.566347652,Normal,989.8,0.13,7.6,5.5,10,28.18,289,2,01-04-2024 19:00,0.196517917,0.499467652,0.604357226,0.415702601,0.648799691
B0006,16,3.557881988,31.76745071,1.905738234,0.924502939,139,-0.111363738,-0.003359739,4.713088291,31.97329957,3.564592305,Normal,989.8,0.13,7.6,5.5,10,23.59,253,2,01-04-2024 19:30,0.455412069,0.575714462,0.587029987,0.346668444,0.655573665
B0006,17,3.559446471,31.8308101,1.904069268,0.923693297,138,0.063359394,0.001564483,4.796536608,31.91526965,3.56274088,Normal,989.8,0.21,4.5,0.4,7.7,28.18,289,2,01-04-2024 20:00,0.337756202,0.666021717,0.403607839,0.428912321,0.631599588
B0006,18,3.555786604,31.86998694,1.893383284,0.918509362,137,0.039176835,-0.003659866,5.330835777,31.8672247,3.560056784,Normal,989.8,0.21,4.5,0.4,7.7,23.59,253,2,01-04-2024 20:30,0.494000082,0.264022445,0.924343883,0.431564839,0.626174351
B0006,19,3.558090617,31.89044947,1.872874738,0.908560351,136,0.020462531,0.002304012,6.356263081,31.84750233,3.558489481,Normal,989.8,0.73,1.5,-1.9,6.2,28.18,289,2,01-04-2024 21:00,0.453872937,0.476881442,0.308398523,0.606301126,0.648235028
B0006,20,3.562713401,31.54839877,2.005540992,0.972918792,135,-0.342050699,0.004622784,-0.277049623,31.7814192,3.558783816,Normal,989.8,0.73,1.5,-1.9,6.2,23.59,253,2,01-04-2024 21:30,0.362861848,0.555087403,0.336893844,0.546060839,0.575071215
